mr_id,order_id,sku,mr_raised_date,mr_fulfilled_date,shortage_flag,shortage_qty
MR-2023-01409,SO-2023-01409,IND-PAN-001,2023-10-19 09:28:00,2023-10-19 11:00:00,True,16
MR-2023-01410,SO-2023-01410,IND-WGL-001,2023-10-21 12:11:00,2023-10-21 12:47:00,False,0
MR-2023-01411,SO-2023-01411,OUT-STR-001,2023-10-15 11:23:00,2023-10-15 11:37:00,False,0
MR-2023-01412,SO-2023-01412,IND-COB-001,2023-10-07 07:58:00,2023-10-07 08:12:00,False,0
MR-2023-01413,SO-2023-01413,OUT-STR-001,2023-10-07 12:56:00,2023-10-07 13:37:00,False,0
MR-2023-01414,SO-2023-01414,IND-WGL-001,2023-10-05 11:18:00,2023-10-05 11:29:00,False,0
MR-2023-01415,SO-2023-01415,IND-EPL-001,2023-10-19 08:57:00,2023-10-19 15:06:00,True,21
MR-2023-01416,SO-2023-01416,IND-EPL-001,2023-10-19 10:13:00,2023-10-19 12:56:00,True,55
MR-2023-01417,SO-2023-01417,IND-WGL-001,2023-10-25 10:06:00,2023-10-25 12:14:00,True,11
MR-2023-01418,SO-2023-01418,OUT-STR-001,2023-10-04 09:02:00,2023-10-04 09:13:00,False,0
MR-2023-01419,SO-2023-01419,IND-EPL-001,2023-10-25 12:58:00,2023-10-25 13:31:00,False,0
MR-2023-01420,SO-2023-01420,IND-COB-001,2023-10-22 11:48:00,2023-10-22 16:22:00,True,13
MR-2023-01421,SO-2023-01421,IND-PAN-001,2023-10-18 14:20:00,2023-10-18 17:29:00,True,39
MR-2023-01422,SO-2023-01422,IND-WGL-001,2023-10-19 13:46:00,2023-10-19 13:58:00,False,0
MR-2023-01423,SO-2023-01423,IND-WGL-001,2023-10-06 08:00:00,2023-10-06 08:17:00,False,0
MR-2023-01424,SO-2023-01424,IND-WGL-001,2023-10-15 09:03:00,2023-10-15 09:37:00,False,0
MR-2023-01425,SO-2023-01425,IND-HBU-001,2023-10-07 07:14:00,2023-10-07 07:35:00,False,0
MR-2023-01426,SO-2023-01426,OUT-FLD-001,2023-10-26 09:55:00,2023-10-26 10:11:00,False,0
MR-2023-01427,SO-2023-01427,IND-WGL-001,2023-10-27 11:05:00,2023-10-27 13:20:00,True,5
MR-2023-01428,SO-2023-01428,IND-BLB-001,2023-10-13 13:53:00,2023-10-13 18:35:00,True,22
MR-2023-01429,SO-2023-01429,IND-EPL-001,2023-10-04 14:38:00,2023-10-04 14:52:00,False,0
MR-2023-01430,SO-2023-01430,IND-PAN-001,2023-10-30 09:06:00,2023-10-30 09:50:00,False,0
MR-2023-01431,SO-2023-01431,IND-COB-001,2023-10-12 12:32:00,2023-10-12 12:50:00,False,0
MR-2023-01432,SO-2023-01432,IND-EPL-001,2023-10-14 07:14:00,2023-10-14 07:26:00,False,0
MR-2023-01433,SO-2023-01433,IND-BAT-001,2023-10-14 11:30:00,2023-10-14 11:46:00,False,0
MR-2023-01434,SO-2023-01434,IND-WGL-001,2023-10-21 07:10:00,2023-10-21 07:38:00,False,0
MR-2023-01435,SO-2023-01435,IND-COB-001,2023-10-26 10:39:00,2023-10-26 13:25:00,True,3
MR-2023-01436,SO-2023-01436,IND-PAN-001,2023-10-05 14:29:00,2023-10-05 14:44:00,False,0
MR-2023-01437,SO-2023-01437,IND-COB-001,2023-10-08 13:23:00,2023-10-08 16:39:00,True,2
MR-2023-01438,SO-2023-01438,IND-EPL-001,2023-10-26 12:13:00,2023-10-26 12:49:00,False,0
MR-2023-01439,SO-2023-01439,IND-EPL-001,2023-10-28 10:34:00,2023-10-28 11:05:00,False,0
MR-2023-01440,SO-2023-01440,IND-WGL-001,2023-10-15 08:09:00,2023-10-15 08:33:00,False,0
MR-2023-01441,SO-2023-01441,IND-BLB-001,2023-10-24 11:19:00,2023-10-24 11:56:00,False,0
MR-2023-01442,SO-2023-01442,IND-HBU-001,2023-10-14 14:25:00,2023-10-14 15:06:00,False,0
MR-2023-01443,SO-2023-01443,IND-HBU-001,2023-10-13 07:03:00,2023-10-13 07:32:00,False,0
MR-2023-01444,SO-2023-01444,IND-PAN-001,2023-10-28 08:03:00,2023-10-28 08:28:00,False,0
MR-2023-01445,SO-2023-01445,IND-COB-001,2023-10-26 13:38:00,2023-10-26 13:49:00,False,0
MR-2023-01446,SO-2023-01446,IND-WGL-001,2023-11-02 12:24:00,2023-11-02 12:55:00,False,0
MR-2023-01447,SO-2023-01447,IND-BAT-001,2023-10-30 08:18:00,2023-10-30 08:37:00,False,0
MR-2023-01448,SO-2023-01448,OUT-FLD-001,2023-11-02 09:51:00,2023-11-02 10:18:00,False,0
MR-2023-01449,SO-2023-01449,OUT-FLD-001,2023-10-21 07:24:00,2023-10-21 08:04:00,False,0
MR-2023-01450,SO-2023-01450,IND-EPL-001,2023-10-13 10:07:00,2023-10-13 15:53:00,True,16
MR-2023-01451,SO-2023-01451,IND-EPL-001,2023-10-22 14:21:00,2023-10-22 14:31:00,False,0
MR-2023-01452,SO-2023-01452,OUT-STR-001,2023-10-17 11:10:00,2023-10-17 14:10:00,True,13
MR-2023-01453,SO-2023-01453,OUT-STR-001,2023-10-18 08:47:00,2023-10-18 09:20:00,False,0
MR-2023-01454,SO-2023-01454,IND-BAT-001,2023-10-18 12:47:00,2023-10-18 20:46:00,True,56
MR-2023-01455,SO-2023-01455,IND-COB-001,2023-10-26 10:28:00,2023-10-26 16:33:00,True,6
MR-2023-01456,SO-2023-01456,IND-EPL-001,2023-10-28 10:45:00,2023-10-28 11:19:00,False,0
MR-2023-01457,SO-2023-01457,IND-BAT-001,2023-11-03 11:20:00,2023-11-03 11:56:00,False,0
MR-2023-01458,SO-2023-01458,IND-COB-001,2023-11-18 14:33:00,2023-11-18 15:11:00,False,0
MR-2023-01459,SO-2023-01459,IND-BLB-001,2023-11-24 08:00:00,2023-11-24 08:41:00,False,0
MR-2023-01460,SO-2023-01460,IND-BAT-001,2023-11-17 10:01:00,2023-11-17 10:35:00,False,0
MR-2023-01461,SO-2023-01461,IND-WGL-001,2023-11-17 13:58:00,2023-11-17 14:26:00,False,0
MR-2023-01462,SO-2023-01462,IND-EPL-001,2023-11-09 12:53:00,2023-11-09 13:12:00,False,0
MR-2023-01463,SO-2023-01463,IND-HBU-001,2023-11-09 10:47:00,2023-11-09 11:23:00,False,0
MR-2023-01464,SO-2023-01464,OUT-FLD-001,2023-11-10 10:30:00,2023-11-10 11:05:00,False,0
MR-2023-01465,SO-2023-01465,IND-HBU-001,2023-11-18 14:33:00,2023-11-18 15:10:00,False,0
MR-2023-01466,SO-2023-01466,IND-WGL-001,2023-11-17 13:49:00,2023-11-17 14:31:00,False,0
MR-2023-01467,SO-2023-01467,IND-WGL-001,2023-11-10 14:31:00,2023-11-10 15:05:00,False,0
MR-2023-01468,SO-2023-01468,IND-BLB-001,2023-12-02 12:33:00,2023-12-02 12:54:00,False,0
MR-2023-01469,SO-2023-01469,OUT-FLD-001,2023-11-25 08:20:00,2023-11-25 08:45:00,False,0
MR-2023-01470,SO-2023-01470,IND-WGL-001,2023-11-04 08:55:00,2023-11-04 09:32:00,False,0
MR-2023-01471,SO-2023-01471,OUT-STR-001,2023-11-11 11:36:00,2023-11-11 12:03:00,False,0
MR-2023-01472,SO-2023-01472,IND-HBU-001,2023-11-17 08:41:00,2023-11-17 09:08:00,False,0
MR-2023-01473,SO-2023-01473,OUT-STR-001,2023-12-03 14:27:00,2023-12-03 14:39:00,False,0
MR-2023-01474,SO-2023-01474,OUT-STR-001,2023-11-24 07:48:00,2023-11-24 08:01:00,False,0
MR-2023-01475,SO-2023-01475,IND-WGL-001,2023-11-22 12:12:00,2023-11-22 12:33:00,False,0
MR-2023-01476,SO-2023-01476,IND-COB-001,2023-11-24 08:17:00,2023-11-24 11:44:00,True,4
MR-2023-01477,SO-2023-01477,IND-PAN-001,2023-11-02 14:24:00,2023-11-02 14:52:00,False,0
MR-2023-01478,SO-2023-01478,IND-BAT-001,2023-12-01 13:23:00,2023-12-01 13:42:00,False,0
MR-2023-01479,SO-2023-01479,IND-PAN-001,2023-11-29 08:08:00,2023-11-29 08:26:00,False,0
MR-2023-01480,SO-2023-01480,IND-WGL-001,2023-12-01 14:27:00,2023-12-01 15:08:00,False,0
MR-2023-01481,SO-2023-01481,OUT-STR-001,2023-11-05 13:01:00,2023-11-05 13:31:00,False,0
MR-2023-01482,SO-2023-01482,IND-BLB-001,2023-11-29 11:59:00,2023-11-29 12:24:00,False,0
MR-2023-01483,SO-2023-01483,IND-PAN-001,2023-11-17 11:20:00,2023-11-17 11:50:00,False,0
MR-2023-01484,SO-2023-01484,OUT-STR-001,2023-11-22 14:40:00,2023-11-22 15:13:00,False,0
MR-2023-01485,SO-2023-01485,IND-BLB-001,2023-11-16 07:54:00,2023-11-16 08:16:00,False,0
MR-2023-01486,SO-2023-01486,IND-WGL-001,2023-11-14 13:52:00,2023-11-14 14:02:00,False,0
MR-2023-01487,SO-2023-01487,IND-BAT-001,2023-11-15 11:10:00,2023-11-15 11:44:00,False,0
MR-2023-01488,SO-2023-01488,IND-BAT-001,2023-12-03 09:56:00,2023-12-03 10:31:00,False,0
MR-2023-01489,SO-2023-01489,IND-BAT-001,2023-11-28 13:41:00,2023-11-28 14:15:00,False,0
MR-2023-01490,SO-2023-01490,IND-BAT-001,2023-11-09 09:58:00,2023-11-09 10:34:00,False,0
MR-2023-01491,SO-2023-01491,IND-BAT-001,2023-11-16 13:25:00,2023-11-16 14:05:00,False,0
MR-2023-01492,SO-2023-01492,OUT-FLD-001,2023-11-17 11:03:00,2023-11-17 11:17:00,False,0
MR-2023-01493,SO-2023-01493,IND-COB-001,2023-11-20 10:33:00,2023-11-20 11:07:00,False,0
MR-2023-01494,SO-2023-01494,IND-PAN-001,2023-12-03 11:24:00,2023-12-03 18:28:00,True,39
MR-2023-01495,SO-2023-01495,IND-BLB-001,2023-11-09 09:07:00,2023-11-09 09:17:00,False,0
MR-2023-01496,SO-2023-01496,IND-COB-001,2023-11-03 12:02:00,2023-11-03 12:26:00,False,0
MR-2023-01497,SO-2023-01497,OUT-STR-001,2023-11-03 14:22:00,2023-11-03 14:57:00,False,0
MR-2023-01498,SO-2023-01498,OUT-FLD-001,2023-11-11 10:15:00,2023-11-11 10:44:00,False,0
MR-2023-01499,SO-2023-01499,IND-HBU-001,2023-11-09 08:39:00,2023-11-09 08:49:00,False,0
MR-2023-01500,SO-2023-01500,IND-BAT-001,2023-11-28 08:25:00,2023-11-28 08:51:00,False,0
MR-2023-01501,SO-2023-01501,IND-WGL-001,2023-12-02 09:30:00,2023-12-02 09:51:00,False,0
MR-2023-01502,SO-2023-01502,OUT-FLD-001,2023-11-30 10:30:00,2023-11-30 10:49:00,False,0
MR-2023-01503,SO-2023-01503,IND-PAN-001,2023-11-30 07:11:00,2023-11-30 07:38:00,False,0
MR-2023-01504,SO-2023-01504,IND-EPL-001,2023-12-01 10:52:00,2023-12-01 11:36:00,False,0
MR-2023-01505,SO-2023-01505,IND-PAN-001,2023-12-03 10:12:00,2023-12-03 10:32:00,False,0
MR-2023-01506,SO-2023-01506,IND-COB-001,2023-11-19 08:24:00,2023-11-19 08:52:00,False,0
MR-2023-01507,SO-2023-01507,IND-COB-001,2023-12-02 14:31:00,2023-12-02 15:00:00,False,0
MR-2023-01508,SO-2023-01508,IND-PAN-001,2023-11-13 11:29:00,2023-11-13 15:14:00,True,30
MR-2023-01509,SO-2023-01509,OUT-STR-001,2023-11-24 14:24:00,2023-11-24 14:59:00,False,0
MR-2023-01510,SO-2023-01510,IND-WGL-001,2023-12-03 10:33:00,2023-12-03 10:52:00,False,0
MR-2023-01511,SO-2023-01511,OUT-STR-001,2023-11-24 09:25:00,2023-11-24 10:09:00,False,0
MR-2023-01512,SO-2023-01512,IND-BLB-001,2023-11-12 08:39:00,2023-11-12 17:18:00,True,26
MR-2023-01513,SO-2023-01513,IND-WGL-001,2023-12-01 13:56:00,2023-12-01 14:14:00,False,0
MR-2023-01514,SO-2023-01514,IND-PAN-001,2023-11-22 07:41:00,2023-11-22 08:09:00,False,0
MR-2023-01515,SO-2023-01515,IND-BLB-001,2023-11-23 08:03:00,2023-11-23 08:35:00,False,0
MR-2023-01516,SO-2023-01516,OUT-STR-001,2023-11-23 08:32:00,2023-11-23 09:03:00,False,0
MR-2023-01517,SO-2023-01517,IND-HBU-001,2023-11-05 07:46:00,2023-11-05 08:24:00,False,0
MR-2023-01518,SO-2023-01518,IND-COB-001,2023-11-29 09:17:00,2023-11-29 10:01:00,False,0
MR-2023-01519,SO-2023-01519,IND-COB-001,2023-12-01 10:01:00,2023-12-01 10:43:00,False,0
MR-2023-01520,SO-2023-01520,IND-BAT-001,2023-11-30 13:01:00,2023-11-30 13:15:00,False,0
MR-2023-01521,SO-2023-01521,IND-PAN-001,2023-11-11 08:34:00,2023-11-11 09:10:00,False,0
MR-2023-01522,SO-2023-01522,IND-WGL-001,2023-11-21 13:02:00,2023-11-21 13:43:00,False,0
MR-2023-01523,SO-2023-01523,IND-WGL-001,2023-11-17 10:00:00,2023-11-17 10:15:00,False,0
MR-2023-01524,SO-2023-01524,IND-EPL-001,2023-11-25 14:12:00,2023-11-25 14:47:00,False,0
MR-2023-01525,SO-2023-01525,OUT-STR-001,2023-11-19 13:57:00,2023-11-19 14:27:00,False,0
MR-2023-01526,SO-2023-01526,IND-PAN-001,2023-11-30 09:41:00,2023-11-30 09:51:00,False,0
MR-2023-01527,SO-2023-01527,OUT-FLD-001,2023-11-07 13:46:00,2023-11-07 14:08:00,False,0
MR-2023-01528,SO-2023-01528,IND-BAT-001,2023-11-11 11:59:00,2023-11-11 12:32:00,False,0
MR-2023-01529,SO-2023-01529,IND-EPL-001,2023-11-17 08:31:00,2023-11-17 09:05:00,False,0
MR-2023-01530,SO-2023-01530,IND-PAN-001,2023-12-01 07:23:00,2023-12-01 07:54:00,False,0
MR-2023-01531,SO-2023-01531,IND-COB-001,2023-12-02 14:44:00,2023-12-02 15:27:00,False,0
MR-2023-01532,SO-2023-01532,OUT-FLD-001,2023-11-25 10:32:00,2023-11-25 11:14:00,False,0
MR-2023-01533,SO-2023-01533,IND-COB-001,2023-11-21 10:45:00,2023-11-21 11:07:00,False,0
MR-2023-01534,SO-2023-01534,IND-WGL-001,2023-11-29 14:41:00,2023-11-29 14:59:00,False,0
MR-2023-01535,SO-2023-01535,IND-BAT-001,2023-11-11 13:38:00,2023-11-11 18:22:00,True,40
MR-2023-01536,SO-2023-01536,IND-EPL-001,2023-11-10 08:21:00,2023-11-10 08:32:00,False,0
MR-2023-01537,SO-2023-01537,IND-EPL-001,2023-11-09 11:41:00,2023-11-09 12:17:00,False,0
MR-2023-01538,SO-2023-01538,IND-WGL-001,2023-11-03 07:19:00,2023-11-03 07:46:00,False,0
MR-2023-01539,SO-2023-01539,OUT-FLD-001,2023-11-02 10:59:00,2023-11-02 11:37:00,False,0
MR-2023-01540,SO-2023-01540,IND-BAT-001,2023-12-04 14:34:00,2023-12-04 14:52:00,False,0
MR-2023-01541,SO-2023-01541,IND-COB-001,2023-11-23 13:50:00,2023-11-23 14:27:00,False,0
MR-2023-01542,SO-2023-01542,IND-PAN-001,2023-11-17 10:33:00,2023-11-17 10:54:00,False,0
MR-2023-01543,SO-2023-01543,IND-BAT-001,2023-11-30 10:48:00,2023-11-30 11:31:00,False,0
MR-2023-01544,SO-2023-01544,IND-PAN-001,2023-11-24 13:43:00,2023-11-24 14:12:00,False,0
MR-2023-01545,SO-2023-01545,IND-WGL-001,2023-11-14 08:18:00,2023-11-14 08:55:00,False,0
MR-2023-01546,SO-2023-01546,IND-EPL-001,2023-11-08 13:08:00,2023-11-08 13:20:00,False,0
MR-2023-01547,SO-2023-01547,IND-HBU-001,2023-11-17 11:45:00,2023-11-17 11:56:00,False,0
MR-2023-01548,SO-2023-01548,IND-COB-001,2023-11-13 13:08:00,2023-11-13 13:44:00,False,0
MR-2023-01549,SO-2023-01549,IND-BAT-001,2023-12-01 09:48:00,2023-12-01 10:03:00,False,0
MR-2023-01550,SO-2023-01550,OUT-STR-001,2023-11-11 07:23:00,2023-11-11 08:03:00,False,0
MR-2023-01551,SO-2023-01551,IND-EPL-001,2023-11-09 11:26:00,2023-11-09 12:07:00,False,0
MR-2023-01552,SO-2023-01552,IND-COB-001,2023-11-05 08:06:00,2023-11-05 15:00:00,True,6
MR-2023-01553,SO-2023-01553,IND-COB-001,2023-11-09 11:28:00,2023-11-09 11:43:00,False,0
MR-2023-01554,SO-2023-01554,IND-COB-001,2023-11-22 13:36:00,2023-11-22 18:49:00,True,13
MR-2023-01555,SO-2023-01555,IND-COB-001,2023-11-05 09:10:00,2023-11-05 09:26:00,False,0
MR-2023-01556,SO-2023-01556,IND-PAN-001,2023-11-08 11:51:00,2023-11-08 19:05:00,True,41
MR-2023-01557,SO-2023-01557,IND-PAN-001,2023-12-01 11:05:00,2023-12-01 11:31:00,False,0
MR-2023-01558,SO-2023-01558,IND-BAT-001,2023-11-10 12:42:00,2023-11-10 13:22:00,False,0
MR-2023-01559,SO-2023-01559,IND-PAN-001,2023-12-03 07:00:00,2023-12-03 07:31:00,False,0
MR-2023-01560,SO-2023-01560,IND-WGL-001,2023-11-25 12:49:00,2023-11-25 13:07:00,False,0
MR-2023-01561,SO-2023-01561,IND-EPL-001,2023-12-02 11:59:00,2023-12-02 15:51:00,True,30
MR-2023-01562,SO-2023-01562,OUT-STR-001,2023-11-10 08:48:00,2023-11-10 09:16:00,False,0
MR-2023-01563,SO-2023-01563,OUT-STR-001,2023-11-30 08:30:00,2023-11-30 08:45:00,False,0
MR-2023-01564,SO-2023-01564,IND-BLB-001,2023-11-23 07:22:00,2023-11-23 07:48:00,False,0
MR-2023-01565,SO-2023-01565,IND-BAT-001,2023-11-08 10:04:00,2023-11-08 10:18:00,False,0
MR-2023-01566,SO-2023-01566,IND-HBU-001,2023-11-16 08:06:00,2023-11-16 08:45:00,False,0
MR-2023-01567,SO-2023-01567,IND-HBU-001,2023-11-02 14:32:00,2023-11-02 15:14:00,False,0
MR-2023-01568,SO-2023-01568,IND-PAN-001,2023-11-12 07:53:00,2023-11-12 08:17:00,False,0
MR-2023-01569,SO-2023-01569,OUT-FLD-001,2023-11-25 14:59:00,2023-11-25 15:16:00,False,0
MR-2023-01570,SO-2023-01570,IND-COB-001,2023-11-23 11:51:00,2023-11-23 12:07:00,False,0
MR-2023-01571,SO-2023-01571,IND-HBU-001,2023-11-23 13:48:00,2023-11-23 14:06:00,False,0
MR-2023-01572,SO-2023-01572,IND-COB-001,2023-11-09 11:52:00,2023-11-09 12:13:00,False,0
MR-2023-01573,SO-2023-01573,IND-BAT-001,2023-12-02 14:37:00,2023-12-02 15:16:00,False,0
MR-2023-01574,SO-2023-01574,IND-COB-001,2023-11-12 08:39:00,2023-11-12 09:02:00,False,0
MR-2023-01575,SO-2023-01575,IND-BAT-001,2023-12-01 13:54:00,2023-12-01 14:08:00,False,0
MR-2023-01576,SO-2023-01576,IND-HBU-001,2023-11-21 11:34:00,2023-11-21 12:09:00,False,0
MR-2023-01577,SO-2023-01577,OUT-FLD-001,2023-11-18 13:03:00,2023-11-18 13:16:00,False,0
MR-2023-01578,SO-2023-01578,OUT-STR-001,2023-11-19 10:44:00,2023-11-19 10:59:00,False,0
MR-2023-01579,SO-2023-01579,IND-EPL-001,2023-11-17 09:54:00,2023-11-17 10:08:00,False,0
MR-2023-01580,SO-2023-01580,IND-HBU-001,2023-11-25 12:48:00,2023-11-25 13:16:00,False,0
MR-2023-01581,SO-2023-01581,IND-BAT-001,2023-11-05 13:36:00,2023-11-05 13:46:00,False,0
MR-2023-01582,SO-2023-01582,OUT-STR-001,2023-11-18 13:02:00,2023-11-18 13:38:00,False,0
MR-2023-01583,SO-2023-01583,IND-BLB-001,2023-12-01 07:01:00,2023-12-01 07:24:00,False,0
MR-2023-01584,SO-2023-01584,IND-EPL-001,2023-11-05 14:10:00,2023-11-05 14:49:00,False,0
MR-2023-01585,SO-2023-01585,IND-COB-001,2023-11-19 14:07:00,2023-11-19 14:17:00,False,0
MR-2023-01586,SO-2023-01586,IND-HBU-001,2023-11-03 11:04:00,2023-11-03 11:18:00,False,0
MR-2023-01587,SO-2023-01587,OUT-FLD-001,2023-11-23 14:43:00,2023-11-23 22:12:00,True,13
MR-2023-01588,SO-2023-01588,OUT-STR-001,2023-11-09 08:52:00,2023-11-09 09:20:00,False,0
MR-2023-01589,SO-2023-01589,IND-WGL-001,2023-11-22 07:56:00,2023-11-22 08:31:00,False,0
MR-2023-01590,SO-2023-01590,OUT-FLD-001,2023-11-11 07:58:00,2023-11-11 12:33:00,True,5
MR-2023-01591,SO-2023-01591,IND-COB-001,2023-12-02 10:31:00,2023-12-02 10:50:00,False,0
MR-2023-01592,SO-2023-01592,IND-EPL-001,2023-11-13 07:44:00,2023-11-13 08:17:00,False,0
MR-2023-01593,SO-2023-01593,IND-HBU-001,2023-11-26 14:46:00,2023-11-26 15:29:00,False,0
MR-2023-01594,SO-2023-01594,IND-BLB-001,2023-11-24 13:36:00,2023-11-24 13:48:00,False,0
MR-2023-01595,SO-2023-01595,OUT-STR-001,2023-11-03 14:52:00,2023-11-03 15:35:00,False,0
MR-2023-01596,SO-2023-01596,IND-BAT-001,2023-11-23 10:19:00,2023-11-23 10:47:00,False,0
MR-2023-01597,SO-2023-01597,IND-HBU-001,2023-11-17 09:16:00,2023-11-17 09:59:00,False,0
MR-2023-01598,SO-2023-01598,OUT-STR-001,2023-11-30 14:46:00,2023-11-30 19:39:00,True,29
MR-2023-01599,SO-2023-01599,IND-EPL-001,2023-11-05 12:36:00,2023-11-05 13:07:00,False,0
MR-2023-01600,SO-2023-01600,IND-BAT-001,2023-11-15 08:34:00,2023-11-15 08:58:00,False,0
MR-2023-01601,SO-2023-01601,IND-BAT-001,2023-11-14 07:12:00,2023-11-14 07:52:00,False,0
MR-2023-01602,SO-2023-01602,IND-WGL-001,2023-11-11 08:02:00,2023-11-11 08:31:00,False,0
MR-2023-01603,SO-2023-01603,IND-BLB-001,2023-11-25 10:14:00,2023-11-25 10:44:00,False,0
MR-2023-01604,SO-2023-01604,IND-BAT-001,2023-12-02 10:56:00,2023-12-02 11:11:00,False,0
MR-2023-01605,SO-2023-01605,IND-BAT-001,2023-11-25 11:43:00,2023-11-25 11:54:00,False,0
MR-2023-01606,SO-2023-01606,IND-HBU-001,2023-11-24 08:08:00,2023-11-24 13:31:00,True,3
MR-2023-01607,SO-2023-01607,OUT-STR-001,2023-11-16 11:35:00,2023-11-16 12:19:00,False,0
MR-2023-01608,SO-2023-01608,IND-PAN-001,2023-11-10 08:50:00,2023-11-10 09:14:00,False,0
MR-2023-01609,SO-2023-01609,IND-WGL-001,2023-11-08 11:53:00,2023-11-08 12:14:00,False,0
MR-2023-01610,SO-2023-01610,OUT-STR-001,2023-11-04 08:44:00,2023-11-04 12:23:00,True,7
MR-2023-01611,SO-2023-01611,IND-BLB-001,2023-12-02 12:59:00,2023-12-02 20:53:00,True,79
MR-2023-01612,SO-2023-01612,IND-COB-001,2023-12-03 10:23:00,2023-12-03 10:51:00,False,0
MR-2023-01613,SO-2023-01613,IND-BLB-001,2023-11-30 14:01:00,2023-11-30 14:27:00,False,0
MR-2023-01614,SO-2023-01614,OUT-STR-001,2023-11-08 11:44:00,2023-11-08 11:58:00,False,0
MR-2023-01615,SO-2023-01615,IND-HBU-001,2023-12-01 12:05:00,2023-12-01 12:35:00,False,0
MR-2023-01616,SO-2023-01616,IND-EPL-001,2023-11-18 14:33:00,2023-11-18 15:10:00,False,0
MR-2023-01617,SO-2023-01617,IND-BAT-001,2023-11-15 10:01:00,2023-11-15 10:39:00,False,0
MR-2023-01618,SO-2023-01618,IND-COB-001,2023-11-19 08:10:00,2023-11-19 11:01:00,True,8
MR-2023-01619,SO-2023-01619,IND-WGL-001,2023-11-10 08:44:00,2023-11-10 09:12:00,False,0
MR-2023-01620,SO-2023-01620,IND-EPL-001,2023-12-02 11:03:00,2023-12-02 11:37:00,False,0
MR-2023-01621,SO-2023-01621,IND-HBU-001,2023-11-11 08:55:00,2023-11-11 09:16:00,False,0
MR-2023-01622,SO-2023-01622,OUT-STR-001,2023-11-22 10:29:00,2023-11-22 10:47:00,False,0
MR-2023-01623,SO-2023-01623,IND-COB-001,2023-11-24 08:55:00,2023-11-24 09:31:00,False,0
MR-2023-01624,SO-2023-01624,OUT-STR-001,2023-11-12 14:17:00,2023-11-12 14:49:00,False,0
MR-2023-01625,SO-2023-01625,IND-BLB-001,2023-12-30 09:52:00,2023-12-30 17:25:00,True,19
MR-2023-01626,SO-2023-01626,OUT-STR-001,2023-12-15 14:12:00,2023-12-15 14:52:00,False,0
MR-2023-01627,SO-2023-01627,OUT-STR-001,2023-12-29 14:47:00,2023-12-29 15:24:00,False,0
MR-2023-01628,SO-2023-01628,IND-WGL-001,2023-12-08 14:34:00,2023-12-08 15:04:00,False,0
MR-2023-01629,SO-2023-01629,OUT-STR-001,2023-12-06 11:13:00,2023-12-06 11:53:00,False,0
MR-2023-01630,SO-2023-01630,OUT-STR-001,2023-12-31 11:06:00,2023-12-31 11:27:00,False,0
MR-2023-01631,SO-2023-01631,OUT-FLD-001,2023-12-15 10:34:00,2023-12-15 11:02:00,False,0
MR-2023-01632,SO-2023-01632,IND-WGL-001,2023-12-30 12:47:00,2023-12-30 13:22:00,False,0
MR-2023-01633,SO-2023-01633,IND-PAN-001,2023-12-16 11:02:00,2023-12-16 11:19:00,False,0
MR-2023-01634,SO-2023-01634,OUT-STR-001,2023-12-27 13:19:00,2023-12-27 13:56:00,False,0
MR-2023-01635,SO-2023-01635,OUT-FLD-001,2023-12-16 10:19:00,2023-12-16 10:43:00,False,0
MR-2023-01636,SO-2023-01636,IND-EPL-001,2023-12-16 14:00:00,2023-12-16 19:36:00,True,38
MR-2023-01637,SO-2023-01637,IND-HBU-001,2023-12-17 13:22:00,2023-12-17 13:55:00,False,0
MR-2023-01638,SO-2023-01638,OUT-FLD-001,2023-12-03 13:10:00,2023-12-03 13:23:00,False,0
MR-2024-01639,SO-2023-01639,IND-WGL-001,2024-01-03 07:11:00,2024-01-03 07:22:00,False,0
MR-2023-01640,SO-2023-01640,IND-WGL-001,2023-12-06 09:58:00,2023-12-06 16:39:00,True,7
MR-2024-01641,SO-2023-01641,IND-COB-001,2024-01-04 08:24:00,2024-01-04 08:43:00,False,0
MR-2023-01642,SO-2023-01642,OUT-STR-001,2023-12-12 09:04:00,2023-12-12 09:25:00,False,0
MR-2023-01643,SO-2023-01643,IND-BAT-001,2023-12-23 14:41:00,2023-12-23 22:20:00,True,12
MR-2023-01644,SO-2023-01644,IND-BAT-001,2023-12-29 10:04:00,2023-12-29 10:28:00,False,0
MR-2023-01645,SO-2023-01645,OUT-FLD-001,2023-12-24 09:45:00,2023-12-24 14:54:00,True,5
MR-2023-01646,SO-2023-01646,IND-WGL-001,2023-12-29 07:45:00,2023-12-29 08:03:00,False,0
MR-2023-01647,SO-2023-01647,IND-HBU-001,2023-12-19 09:04:00,2023-12-19 09:16:00,False,0
MR-2023-01648,SO-2023-01648,IND-COB-001,2023-12-21 12:01:00,2023-12-21 12:34:00,False,0
MR-2023-01649,SO-2023-01649,IND-BAT-001,2023-12-11 09:31:00,2023-12-11 09:43:00,False,0
MR-2023-01650,SO-2023-01650,IND-PAN-001,2023-12-11 13:44:00,2023-12-11 13:59:00,False,0
MR-2023-01651,SO-2023-01651,IND-EPL-001,2023-12-15 13:02:00,2023-12-15 13:26:00,False,0
MR-2023-01652,SO-2023-01652,IND-PAN-001,2023-12-29 11:22:00,2023-12-29 11:51:00,False,0
MR-2023-01653,SO-2023-01653,IND-BLB-001,2023-12-09 11:22:00,2023-12-09 11:51:00,False,0
