order_id,customer_id,sku,order_date,promised_date,qty_ordered,unit_price_eur,priority
SO-2023-00630,6,OUT-STR-001,2023-05-17,2023-06-03,188,93.77,Standard
SO-2023-00631,2,OUT-STR-001,2023-05-05,2023-05-15,199,98.7,Urgent
SO-2023-00632,7,OUT-STR-001,2023-05-19,2023-06-05,145,99.64,Standard
SO-2023-00633,3,IND-PAN-001,2023-05-12,2023-05-22,213,30.94,Urgent
SO-2023-00634,5,IND-WGL-001,2023-05-08,2023-05-15,20,25.92,VIP
SO-2023-00635,4,IND-BLB-001,2023-05-30,2023-06-04,91,3.93,VIP
SO-2023-00636,2,IND-WGL-001,2023-05-12,2023-06-01,81,26.53,Standard
SO-2023-00637,5,IND-BLB-001,2023-05-31,2023-06-16,173,3.8,Standard
SO-2023-00638,3,IND-HBU-001,2023-05-08,2023-05-15,12,84.28,Urgent
SO-2023-00639,2,IND-COB-001,2023-05-01,2023-05-20,77,14.04,Standard
SO-2023-00640,3,OUT-STR-001,2023-05-15,2023-05-23,118,97.69,Urgent
SO-2023-00641,7,IND-HBU-001,2023-05-03,2023-05-13,78,82.89,Urgent
SO-2023-00642,2,IND-COB-001,2023-05-29,2023-06-18,56,14.15,Standard
SO-2023-00643,6,IND-WGL-001,2023-05-11,2023-05-31,65,26.21,Standard
SO-2023-00644,1,OUT-FLD-001,2023-05-24,2023-05-31,156,47.76,VIP
SO-2023-00645,2,IND-EPL-001,2023-05-18,2023-05-26,404,35.85,Urgent
SO-2023-00646,1,IND-BLB-001,2023-05-17,2023-06-06,213,3.95,Standard
SO-2023-00647,5,IND-BAT-001,2023-05-10,2023-05-27,378,18.46,Standard
SO-2023-00648,5,IND-COB-001,2023-05-18,2023-06-03,31,13.75,Standard
SO-2023-00649,7,IND-BAT-001,2023-05-23,2023-05-31,270,18.76,Urgent
SO-2023-00650,4,IND-BLB-001,2023-05-10,2023-05-25,270,3.93,Standard
SO-2023-00651,1,IND-BAT-001,2023-05-09,2023-05-23,368,18.33,Standard
SO-2023-00652,1,IND-COB-001,2023-05-04,2023-05-25,84,14.24,Standard
SO-2023-00653,6,OUT-FLD-001,2023-05-17,2023-05-25,181,46.81,Urgent
SO-2023-00654,5,OUT-FLD-001,2023-05-26,2023-06-14,176,48.65,Standard
SO-2023-00655,7,IND-BLB-001,2023-05-22,2023-06-11,145,3.99,Standard
SO-2023-00656,3,IND-BAT-001,2023-05-19,2023-06-02,458,18.32,Standard
SO-2023-00657,4,IND-BAT-001,2023-05-05,2023-05-24,320,18.58,Standard
SO-2023-00658,3,OUT-STR-001,2023-05-12,2023-05-27,191,98.75,Standard
SO-2023-00659,1,IND-PAN-001,2023-06-01,2023-06-10,102,30.78,Urgent
SO-2023-00660,2,IND-EPL-001,2023-05-08,2023-05-22,114,36.63,Standard
SO-2023-00661,7,OUT-STR-001,2023-05-15,2023-05-29,54,97.79,Standard
SO-2023-00662,5,IND-BLB-001,2023-05-16,2023-06-03,142,3.97,Standard
SO-2023-00663,3,IND-HBU-001,2023-05-09,2023-05-27,13,84.14,Standard
SO-2023-00664,5,OUT-FLD-001,2023-05-17,2023-06-04,100,47.03,Standard
SO-2023-00665,7,IND-WGL-001,2023-05-16,2023-06-06,69,26.65,Standard
SO-2023-00666,1,IND-EPL-001,2023-05-25,2023-06-04,311,35.89,Urgent
SO-2023-00667,1,IND-COB-001,2023-05-23,2023-06-12,96,14.38,Standard
SO-2023-00668,1,OUT-STR-001,2023-05-19,2023-06-02,104,97.79,Standard
SO-2023-00669,2,OUT-FLD-001,2023-05-23,2023-06-12,49,48.24,Standard
SO-2023-00670,5,IND-WGL-001,2023-05-12,2023-05-31,90,25.16,Standard
SO-2023-00671,6,OUT-FLD-001,2023-05-17,2023-06-07,178,46.54,Standard
SO-2023-00672,5,OUT-FLD-001,2023-05-15,2023-06-01,188,47.39,Standard
SO-2023-00673,1,IND-HBU-001,2023-05-17,2023-06-06,73,84.33,Standard
SO-2023-00674,4,IND-BAT-001,2023-06-01,2023-06-09,480,18.34,Urgent
SO-2023-00675,2,IND-BLB-001,2023-05-15,2023-05-20,286,3.92,Urgent
SO-2023-00676,7,IND-HBU-001,2023-05-23,2023-06-07,81,84.32,Standard
SO-2023-00677,4,IND-COB-001,2023-05-29,2023-06-04,20,14.12,Urgent
SO-2023-00678,3,IND-COB-001,2023-05-16,2023-06-03,46,14.34,Standard
SO-2023-00679,3,IND-HBU-001,2023-05-01,2023-05-18,87,84.36,Standard
SO-2023-00680,2,OUT-STR-001,2023-05-08,2023-05-26,75,99.79,Standard
SO-2023-00681,5,IND-COB-001,2023-05-12,2023-05-19,73,13.71,Urgent
SO-2023-00682,6,IND-HBU-001,2023-05-02,2023-05-18,59,78.7,Standard
SO-2023-00683,5,IND-EPL-001,2023-05-29,2023-06-08,154,36.01,Urgent
SO-2023-00684,4,OUT-STR-001,2023-05-19,2023-06-06,119,99.46,Standard
SO-2023-00685,2,IND-HBU-001,2023-05-24,2023-05-29,90,84.12,VIP
SO-2023-00686,4,IND-WGL-001,2023-05-01,2023-05-20,20,26.14,Standard
SO-2023-00687,1,IND-EPL-001,2023-05-15,2023-06-05,238,36.54,Standard
SO-2023-00688,3,OUT-FLD-001,2023-05-22,2023-06-07,165,47.46,Standard
SO-2023-00689,1,OUT-STR-001,2023-05-05,2023-05-19,72,97.44,Standard
SO-2023-00690,5,OUT-STR-001,2023-05-10,2023-05-26,78,96.52,Standard
SO-2023-00691,7,IND-BLB-001,2023-05-09,2023-05-26,81,3.95,Standard
SO-2023-00692,1,IND-BLB-001,2023-05-01,2023-05-06,208,3.96,VIP
SO-2023-00693,5,IND-BAT-001,2023-05-08,2023-05-14,310,18.14,Urgent
SO-2023-00694,5,IND-PAN-001,2023-05-18,2023-06-05,476,31.08,Standard
SO-2023-00695,7,IND-WGL-001,2023-05-04,2023-05-20,91,26.61,Standard
SO-2023-00696,6,IND-BLB-001,2023-05-25,2023-06-13,486,3.71,Standard
SO-2023-00697,1,IND-COB-001,2023-05-03,2023-05-17,25,14.42,Standard
SO-2023-00698,3,OUT-STR-001,2023-05-02,2023-05-22,35,98.47,Standard
SO-2023-00699,2,OUT-STR-001,2023-05-17,2023-05-25,84,98.93,Urgent
SO-2023-00700,3,IND-EPL-001,2023-05-04,2023-05-18,399,36.52,Standard
SO-2023-00701,1,IND-BLB-001,2023-06-27,2023-07-03,460,3.95,Urgent
SO-2023-00702,2,IND-HBU-001,2023-06-13,2023-07-02,84,83.01,Standard
SO-2023-00703,1,IND-EPL-001,2023-06-14,2023-06-20,68,36.33,VIP
SO-2023-00704,2,IND-PAN-001,2023-06-19,2023-06-22,193,30.33,VIP
SO-2023-00705,1,IND-BAT-001,2023-06-15,2023-07-02,116,18.79,Standard
SO-2023-00706,5,IND-PAN-001,2023-06-23,2023-07-14,492,30.58,Standard
SO-2023-00707,1,IND-BAT-001,2023-06-08,2023-06-28,270,18.79,Standard
SO-2023-00708,2,IND-PAN-001,2023-06-13,2023-06-30,483,30.6,Standard
SO-2023-00709,3,OUT-STR-001,2023-06-23,2023-07-07,144,98.89,Standard
SO-2023-00710,4,OUT-FLD-001,2023-06-05,2023-06-24,184,48.17,Standard
SO-2023-00711,1,IND-EPL-001,2023-06-05,2023-06-23,320,36.0,Standard
SO-2023-00712,6,OUT-FLD-001,2023-06-21,2023-07-01,148,46.07,Urgent
SO-2023-00713,2,IND-EPL-001,2023-06-05,2023-06-08,143,35.66,VIP
SO-2023-00714,6,IND-WGL-001,2023-06-08,2023-06-26,48,25.81,Standard
SO-2023-00715,7,IND-BLB-001,2023-06-13,2023-07-02,499,3.96,Standard
SO-2023-00716,6,IND-EPL-001,2023-06-28,2023-07-16,165,34.36,Standard
SO-2023-00717,1,IND-BAT-001,2023-06-15,2023-06-23,266,18.6,Urgent
SO-2023-00718,2,IND-COB-001,2023-06-01,2023-06-09,85,14.02,Urgent
SO-2023-00719,7,OUT-FLD-001,2023-06-07,2023-06-23,99,48.59,Standard
SO-2023-00720,5,IND-HBU-001,2023-06-20,2023-07-10,41,78.63,Standard
SO-2023-00721,2,IND-COB-001,2023-06-14,2023-06-28,24,14.18,Standard
SO-2023-00722,1,IND-PAN-001,2023-06-14,2023-06-20,454,30.97,Urgent
SO-2023-00723,3,IND-BLB-001,2023-06-26,2023-07-15,235,3.95,Standard
SO-2023-00724,2,IND-BAT-001,2023-06-05,2023-06-22,109,18.77,Standard
SO-2023-00725,7,IND-EPL-001,2023-06-13,2023-06-19,147,35.6,VIP
SO-2023-00726,3,OUT-FLD-001,2023-06-21,2023-07-12,74,47.82,Standard
SO-2023-00727,1,OUT-STR-001,2023-06-09,2023-06-17,105,98.07,Urgent
SO-2023-00728,5,OUT-FLD-001,2023-06-27,2023-07-14,69,47.83,Standard
SO-2023-00729,5,IND-PAN-001,2023-06-23,2023-06-29,321,29.95,VIP
SO-2023-00730,6,IND-WGL-001,2023-06-27,2023-07-13,39,25.94,Standard
SO-2023-00731,2,IND-BLB-001,2023-06-15,2023-07-05,103,3.97,Standard
SO-2023-00732,1,OUT-FLD-001,2023-06-27,2023-07-11,72,48.03,Standard
SO-2023-00733,7,IND-COB-001,2023-06-27,2023-07-13,82,14.38,Standard
SO-2023-00734,5,OUT-FLD-001,2023-06-29,2023-07-13,145,47.26,Standard
SO-2023-00735,6,IND-COB-001,2023-06-29,2023-07-07,38,13.98,Urgent
SO-2023-00736,5,OUT-FLD-001,2023-06-21,2023-07-10,38,47.68,Standard
SO-2023-00737,1,IND-HBU-001,2023-06-29,2023-07-15,92,82.56,Standard
SO-2023-00738,3,OUT-STR-001,2023-06-27,2023-07-04,183,98.12,Urgent
SO-2023-00739,1,IND-COB-001,2023-06-01,2023-06-19,44,14.03,Standard
SO-2023-00740,1,IND-BAT-001,2023-06-08,2023-06-29,126,18.67,Standard
SO-2023-00741,5,IND-HBU-001,2023-06-30,2023-07-16,31,78.44,Standard
SO-2023-00742,1,OUT-FLD-001,2023-06-22,2023-07-10,97,48.57,Standard
SO-2023-00743,1,IND-COB-001,2023-06-07,2023-06-28,47,14.26,Standard
SO-2023-00744,2,IND-WGL-001,2023-06-19,2023-07-08,79,25.98,Standard
SO-2023-00745,6,IND-PAN-001,2023-06-16,2023-06-23,407,28.82,Urgent
SO-2023-00746,7,IND-HBU-001,2023-06-06,2023-06-22,56,82.13,Standard
SO-2023-00747,1,OUT-FLD-001,2023-06-28,2023-07-14,65,48.33,Standard
SO-2023-00748,2,IND-HBU-001,2023-06-09,2023-06-27,45,82.45,Standard
SO-2023-00749,1,IND-EPL-001,2023-06-19,2023-07-09,370,36.17,Standard
SO-2023-00750,3,IND-COB-001,2023-06-28,2023-07-13,45,14.09,Standard
SO-2023-00751,2,IND-WGL-001,2023-06-29,2023-07-16,85,26.16,Standard
SO-2023-00752,4,IND-COB-001,2023-06-22,2023-06-27,87,14.1,Urgent
SO-2023-00753,4,IND-EPL-001,2023-06-22,2023-07-10,489,36.19,Standard
SO-2023-00754,4,OUT-STR-001,2023-06-12,2023-06-26,174,99.8,Standard
SO-2023-00755,7,IND-PAN-001,2023-06-07,2023-06-26,292,30.27,Standard
SO-2023-00756,1,IND-PAN-001,2023-06-28,2023-07-06,290,31.1,Urgent
SO-2023-00757,7,OUT-STR-001,2023-06-20,2023-06-28,194,97.8,Urgent
SO-2023-00758,1,IND-HBU-001,2023-06-26,2023-07-10,45,84.02,Standard
SO-2023-00759,7,IND-WGL-001,2023-06-08,2023-06-18,79,26.19,Urgent
SO-2023-00760,7,IND-EPL-001,2023-06-22,2023-07-10,266,35.75,Standard
SO-2023-00761,7,IND-HBU-001,2023-06-26,2023-07-14,30,83.32,Standard
SO-2023-00762,5,OUT-FLD-001,2023-06-26,2023-07-13,146,47.95,Standard
SO-2023-00763,5,IND-EPL-001,2023-06-26,2023-07-17,366,36.06,Standard
SO-2023-00764,5,IND-HBU-001,2023-06-27,2023-07-18,92,80.92,Standard
SO-2023-00765,1,IND-BLB-001,2023-06-26,2023-07-17,168,3.92,Standard
SO-2023-00766,7,IND-PAN-001,2023-06-28,2023-07-06,462,30.32,Urgent
SO-2023-00767,3,OUT-STR-001,2023-06-21,2023-07-06,71,98.46,Standard
SO-2023-00768,1,IND-EPL-001,2023-06-01,2023-06-15,151,36.55,Standard
SO-2023-00769,1,IND-HBU-001,2023-06-13,2023-07-04,95,82.11,Standard
SO-2023-00770,7,IND-HBU-001,2023-06-23,2023-07-08,74,82.01,Standard
SO-2023-00771,4,OUT-FLD-001,2023-06-29,2023-07-19,46,48.09,Standard
SO-2023-00772,2,OUT-FLD-001,2023-06-23,2023-07-02,160,48.54,Urgent
SO-2023-00773,3,OUT-STR-001,2023-06-27,2023-07-16,200,99.17,Standard
SO-2023-00774,1,IND-BLB-001,2023-06-07,2023-06-24,340,3.97,Standard
SO-2023-00775,3,IND-HBU-001,2023-06-12,2023-06-28,88,82.82,Standard
SO-2023-00776,1,IND-BAT-001,2023-06-12,2023-06-26,164,18.36,Standard
SO-2023-00777,1,IND-EPL-001,2023-06-21,2023-07-01,278,36.2,Urgent
SO-2023-00778,4,IND-BAT-001,2023-06-26,2023-07-17,433,18.73,Standard
SO-2023-00779,7,IND-BLB-001,2023-06-21,2023-07-06,485,3.92,Standard
SO-2023-00780,5,IND-BAT-001,2023-06-28,2023-07-19,154,17.57,Standard
SO-2023-00781,6,IND-BLB-001,2023-06-06,2023-06-16,466,3.72,Urgent
SO-2023-00782,3,OUT-STR-001,2023-06-14,2023-06-29,35,97.06,Standard
SO-2023-00783,1,IND-HBU-001,2023-06-28,2023-07-02,65,84.33,VIP
SO-2023-00784,1,OUT-FLD-001,2023-06-07,2023-06-11,136,47.72,VIP
SO-2023-00785,6,IND-COB-001,2023-06-12,2023-06-18,64,13.36,Urgent
SO-2023-00786,5,OUT-STR-001,2023-06-29,2023-07-16,159,92.81,Standard
SO-2023-00787,1,IND-EPL-001,2023-06-01,2023-06-06,408,35.83,VIP
SO-2023-00788,5,IND-BAT-001,2023-06-13,2023-07-03,445,18.36,Standard
SO-2023-00789,2,IND-EPL-001,2023-06-28,2023-07-18,181,36.64,Standard
SO-2023-00790,3,OUT-FLD-001,2023-06-01,2023-06-17,62,48.47,Standard
SO-2023-00791,5,IND-EPL-001,2023-06-09,2023-06-17,177,34.35,Urgent
SO-2023-00792,2,OUT-STR-001,2023-06-29,2023-07-14,106,99.62,Standard
SO-2023-00793,4,IND-COB-001,2023-06-13,2023-07-04,73,14.32,Standard
SO-2023-00794,3,IND-HBU-001,2023-06-01,2023-06-15,24,83.84,Standard
SO-2023-00795,7,IND-PAN-001,2023-06-07,2023-06-26,112,30.92,Standard
SO-2023-00796,3,IND-PAN-001,2023-06-01,2023-06-16,170,30.63,Standard
SO-2023-00797,5,IND-PAN-001,2023-06-26,2023-07-14,493,30.9,Standard
SO-2023-00798,3,IND-EPL-001,2023-06-16,2023-07-04,397,36.31,Standard
SO-2023-00799,4,IND-BLB-001,2023-06-19,2023-07-04,432,3.91,Standard
SO-2023-00800,2,IND-EPL-001,2023-06-27,2023-07-03,332,35.75,Urgent
SO-2023-00801,2,IND-WGL-001,2023-06-28,2023-07-19,12,25.9,Standard
SO-2023-00802,5,OUT-FLD-001,2023-06-14,2023-06-19,116,45.15,Urgent
SO-2023-00803,6,IND-BLB-001,2023-06-23,2023-07-13,452,3.91,Standard
SO-2023-00804,7,IND-EPL-001,2023-06-30,2023-07-15,269,36.52,Standard
SO-2023-00805,3,IND-COB-001,2023-06-16,2023-07-06,65,14.27,Standard
SO-2023-00806,5,OUT-FLD-001,2023-06-06,2023-06-13,173,48.38,Urgent
SO-2023-00807,4,IND-PAN-001,2023-06-16,2023-07-03,242,30.38,Standard
SO-2023-00808,3,OUT-STR-001,2023-06-16,2023-07-05,105,98.66,Standard
SO-2023-00809,1,OUT-STR-001,2023-06-30,2023-07-14,104,99.9,Standard
SO-2023-00810,3,IND-WGL-001,2023-06-05,2023-06-22,74,26.46,Standard
SO-2023-00811,5,IND-HBU-001,2023-06-08,2023-06-18,35,83.97,Urgent
SO-2023-00812,3,OUT-STR-001,2023-06-20,2023-06-29,130,99.91,Urgent
SO-2023-00813,7,IND-COB-001,2023-06-27,2023-07-15,38,14.11,Standard
SO-2023-00814,4,IND-BAT-001,2023-06-28,2023-07-16,228,18.42,Standard
SO-2023-00815,7,OUT-FLD-001,2023-06-28,2023-07-04,38,48.13,Urgent
SO-2023-00816,7,IND-WGL-001,2023-06-01,2023-06-16,39,26.12,Standard
SO-2023-00817,2,IND-EPL-001,2023-06-07,2023-06-15,59,36.23,Urgent
SO-2023-00818,2,IND-BAT-001,2023-06-06,2023-06-21,372,18.64,Standard
SO-2023-00819,4,IND-WGL-001,2023-06-16,2023-07-06,68,26.15,Standard
SO-2023-00820,4,IND-EPL-001,2023-06-07,2023-06-14,61,36.05,Urgent
SO-2023-00821,6,OUT-FLD-001,2023-06-19,2023-07-05,103,45.84,Standard
SO-2023-00822,2,IND-COB-001,2023-06-15,2023-06-20,26,14.05,Urgent
SO-2023-00823,2,IND-EPL-001,2023-06-09,2023-06-25,74,36.14,Standard
SO-2023-00824,5,OUT-STR-001,2023-06-05,2023-06-23,52,94.87,Standard
SO-2023-00825,3,IND-COB-001,2023-06-12,2023-06-22,73,14.22,Urgent
SO-2023-00826,5,IND-BLB-001,2023-06-12,2023-06-22,388,3.81,Urgent
SO-2023-00827,5,IND-BLB-001,2023-06-30,2023-07-15,367,3.7,Standard
SO-2023-00828,7,IND-WGL-001,2023-06-02,2023-06-21,11,26.23,Standard
SO-2023-00829,1,OUT-STR-001,2023-06-21,2023-07-06,147,97.17,Standard
SO-2023-00830,5,IND-EPL-001,2023-06-02,2023-06-20,392,36.23,Standard
SO-2023-00831,4,IND-WGL-001,2023-06-22,2023-07-11,76,25.96,Standard
SO-2023-00832,6,IND-COB-001,2023-06-27,2023-07-05,41,14.41,Urgent
SO-2023-00833,1,OUT-STR-001,2023-06-15,2023-07-05,75,97.58,Standard
SO-2023-00834,1,IND-EPL-001,2023-06-16,2023-06-30,462,36.57,Standard
SO-2023-00835,5,OUT-STR-001,2023-06-16,2023-07-01,60,94.2,Standard
SO-2023-00836,2,OUT-STR-001,2023-06-29,2023-07-13,34,99.35,Standard
SO-2023-00837,1,IND-PAN-001,2023-06-07,2023-06-12,300,30.53,Urgent
SO-2023-00838,2,IND-BAT-001,2023-06-28,2023-07-01,75,18.51,VIP
SO-2023-00839,3,IND-HBU-001,2023-06-27,2023-07-03,89,83.06,Urgent
SO-2023-00840,2,OUT-STR-001,2023-06-20,2023-07-07,105,99.24,Standard
SO-2023-00841,7,IND-COB-001,2023-06-20,2023-07-10,28,14.24,Standard
SO-2023-00842,1,IND-BAT-001,2023-06-05,2023-06-10,264,18.65,Urgent
SO-2023-00843,1,IND-WGL-001,2023-06-08,2023-06-18,45,26.51,Urgent
SO-2023-00844,7,IND-HBU-001,2023-06-13,2023-06-30,76,83.81,Standard
SO-2023-00845,3,IND-HBU-001,2023-06-16,2023-07-07,72,82.57,Standard
SO-2023-00846,5,OUT-STR-001,2023-06-05,2023-06-24,33,99.25,Standard
SO-2023-00847,7,IND-COB-001,2023-06-27,2023-07-13,20,14.16,Standard
SO-2023-00848,3,IND-EPL-001,2023-06-30,2023-07-19,201,36.17,Standard
SO-2023-00849,3,IND-BLB-001,2023-06-19,2023-07-03,265,3.99,Standard
SO-2023-00850,3,IND-BAT-001,2023-06-19,2023-06-27,97,18.65,Urgent
SO-2023-00851,1,IND-EPL-001,2023-06-26,2023-07-12,248,35.8,Standard
SO-2023-00852,1,IND-BLB-001,2023-06-06,2023-06-23,479,3.99,Standard
SO-2023-00853,1,IND-HBU-001,2023-06-19,2023-07-07,41,82.71,Standard
SO-2023-00854,1,IND-WGL-001,2023-06-15,2023-06-22,78,26.35,Urgent
SO-2023-00855,6,IND-BAT-001,2023-06-15,2023-06-30,186,17.71,Standard
SO-2023-00856,2,OUT-FLD-001,2023-07-19,2023-08-06,160,48.03,Standard
SO-2023-00857,5,IND-COB-001,2023-07-06,2023-07-12,64,14.17,Urgent
SO-2023-00858,1,OUT-STR-001,2023-07-17,2023-08-06,135,99.48,Standard
SO-2023-00859,2,OUT-FLD-001,2023-07-14,2023-08-02,52,48.73,Standard
SO-2023-00860,3,IND-BLB-001,2023-07-20,2023-07-27,279,3.91,VIP
SO-2023-00861,4,IND-COB-001,2023-07-07,2023-07-22,28,14.36,Standard
SO-2023-00862,7,IND-COB-001,2023-07-13,2023-07-31,53,14.11,Standard
SO-2023-00863,4,IND-PAN-001,2023-07-19,2023-08-07,306,30.78,Standard
SO-2023-00864,6,IND-COB-001,2023-07-06,2023-07-27,61,13.77,Standard
SO-2023-00865,1,IND-BLB-001,2023-07-24,2023-07-27,342,3.93,VIP
SO-2023-00866,1,IND-EPL-001,2023-07-17,2023-08-05,140,36.16,Standard
SO-2023-00867,2,IND-EPL-001,2023-07-27,2023-08-12,115,36.33,Standard
SO-2023-00868,5,IND-BLB-001,2023-07-24,2023-08-03,492,3.77,Urgent
SO-2023-00869,1,IND-BAT-001,2023-07-04,2023-07-25,95,18.51,Standard
SO-2023-00870,5,OUT-STR-001,2023-08-01,2023-08-21,30,93.04,Standard
SO-2023-00871,5,IND-BLB-001,2023-07-25,2023-08-11,271,3.97,Standard
SO-2023-00872,6,IND-COB-001,2023-08-01,2023-08-05,50,14.32,VIP
SO-2023-00873,6,OUT-STR-001,2023-07-05,2023-07-12,183,98.19,Urgent
SO-2023-00874,3,IND-WGL-001,2023-07-26,2023-08-13,38,26.19,Standard
SO-2023-00875,7,IND-BAT-001,2023-07-14,2023-08-02,482,18.69,Standard
SO-2023-00876,5,IND-COB-001,2023-07-03,2023-07-17,88,14.36,Standard
SO-2023-00877,3,IND-PAN-001,2023-07-04,2023-07-21,390,30.83,Standard
SO-2023-00878,4,IND-PAN-001,2023-07-21,2023-08-06,347,30.22,Standard
SO-2023-00879,5,OUT-STR-001,2023-07-05,2023-07-15,97,97.61,Urgent
SO-2023-00880,4,IND-WGL-001,2023-07-21,2023-07-27,33,26.09,VIP
SO-2023-00881,5,IND-EPL-001,2023-07-13,2023-08-01,110,35.49,Standard
SO-2023-00882,5,IND-EPL-001,2023-07-10,2023-07-26,354,34.49,Standard
SO-2023-00883,5,IND-WGL-001,2023-07-06,2023-07-25,84,26.34,Standard
SO-2023-00884,5,IND-BLB-001,2023-07-12,2023-07-20,274,3.83,Urgent
SO-2023-00885,5,IND-EPL-001,2023-07-04,2023-07-25,429,36.48,Standard
SO-2023-00886,5,IND-WGL-001,2023-07-17,2023-08-02,31,25.42,Standard
SO-2023-00887,6,OUT-STR-001,2023-07-20,2023-08-06,101,99.37,Standard
SO-2023-00888,5,IND-PAN-001,2023-07-06,2023-07-09,207,29.15,VIP
SO-2023-00889,1,IND-BLB-001,2023-07-04,2023-07-08,405,3.97,VIP
SO-2023-00890,2,OUT-STR-001,2023-07-04,2023-07-18,157,97.59,Standard
SO-2023-00891,3,IND-WGL-001,2023-07-06,2023-07-22,64,26.26,Standard
SO-2023-00892,2,OUT-STR-001,2023-07-13,2023-08-02,116,99.14,Standard
SO-2023-00893,5,IND-COB-001,2023-07-25,2023-08-08,43,13.52,Standard
SO-2023-00894,1,IND-HBU-001,2023-07-26,2023-08-14,28,84.39,Standard
SO-2023-00895,7,OUT-FLD-001,2023-07-14,2023-08-01,147,48.16,Standard
SO-2023-00896,1,OUT-STR-001,2023-07-27,2023-07-31,200,98.14,VIP
SO-2023-00897,1,IND-HBU-001,2023-07-27,2023-08-13,82,82.83,Standard
SO-2023-00898,1,IND-PAN-001,2023-07-10,2023-07-27,266,30.34,Standard
SO-2023-00899,6,OUT-FLD-001,2023-07-31,2023-08-20,154,48.55,Standard
SO-2023-00900,1,IND-EPL-001,2023-07-27,2023-08-02,339,35.66,VIP
SO-2023-00901,6,OUT-STR-001,2023-07-04,2023-07-19,77,97.59,Standard
SO-2023-00902,5,OUT-STR-001,2023-07-06,2023-07-22,54,93.24,Standard
SO-2023-00903,1,IND-HBU-001,2023-07-18,2023-07-24,78,83.33,VIP
SO-2023-00904,5,IND-WGL-001,2023-07-24,2023-07-29,82,26.44,Urgent
SO-2023-00905,1,IND-HBU-001,2023-07-05,2023-07-21,75,82.76,Standard
SO-2023-00906,4,IND-BAT-001,2023-07-17,2023-07-31,384,18.71,Standard
SO-2023-00907,1,IND-BAT-001,2023-07-31,2023-08-14,330,18.33,Standard
SO-2023-00908,2,IND-BAT-001,2023-07-07,2023-07-13,235,18.37,Urgent
SO-2023-00909,5,IND-BLB-001,2023-07-12,2023-07-16,169,3.99,VIP
SO-2023-00910,2,IND-BAT-001,2023-07-26,2023-08-15,307,18.49,Standard
SO-2023-00911,7,IND-BLB-001,2023-08-01,2023-08-22,119,3.94,Standard
SO-2023-00912,2,IND-BAT-001,2023-07-20,2023-07-23,94,18.85,VIP
SO-2023-00913,4,IND-HBU-001,2023-07-25,2023-08-12,16,82.94,Standard
SO-2023-00914,5,IND-EPL-001,2023-07-24,2023-08-07,440,34.08,Standard
SO-2023-00915,1,OUT-FLD-001,2023-07-11,2023-07-29,165,48.77,Standard
SO-2023-00916,5,OUT-STR-001,2023-07-28,2023-08-11,120,96.48,Standard
SO-2023-00917,1,OUT-STR-001,2023-07-27,2023-08-12,34,99.14,Standard
SO-2023-00918,2,OUT-STR-001,2023-07-25,2023-08-08,187,97.81,Standard
SO-2023-00919,4,IND-BAT-001,2023-07-20,2023-08-09,476,18.78,Standard
SO-2023-00920,2,IND-HBU-001,2023-07-21,2023-07-31,65,81.93,Urgent
SO-2023-00921,1,IND-WGL-001,2023-07-13,2023-07-28,95,25.97,Standard
SO-2023-00922,5,OUT-STR-001,2023-07-21,2023-08-07,138,94.32,Standard
SO-2023-00923,1,IND-EPL-001,2023-07-03,2023-07-22,405,36.23,Standard
SO-2023-00924,4,IND-PAN-001,2023-07-12,2023-07-30,126,30.47,Standard
SO-2023-00925,3,IND-COB-001,2023-07-07,2023-07-27,46,14.04,Standard
SO-2023-00926,7,OUT-FLD-001,2023-07-03,2023-07-20,125,48.52,Standard
SO-2023-00927,2,OUT-FLD-001,2023-07-19,2023-08-03,178,48.78,Standard
SO-2023-00928,7,OUT-FLD-001,2023-07-25,2023-07-31,31,48.56,VIP
SO-2023-00929,1,IND-HBU-001,2023-07-06,2023-07-26,75,82.27,Standard
SO-2023-00930,3,OUT-STR-001,2023-07-05,2023-07-14,124,99.12,Urgent
SO-2023-00931,4,IND-EPL-001,2023-07-05,2023-07-23,479,36.17,Standard
SO-2023-00932,2,IND-PAN-001,2023-07-03,2023-07-09,301,30.6,Urgent
SO-2023-00933,3,IND-BLB-001,2023-07-07,2023-07-24,306,3.99,Standard
SO-2023-00934,3,IND-HBU-001,2023-07-20,2023-08-10,86,83.19,Standard
SO-2023-00935,5,OUT-FLD-001,2023-07-10,2023-07-25,112,45.11,Standard
SO-2023-00936,3,IND-PAN-001,2023-07-06,2023-07-23,52,30.33,Standard
SO-2023-00937,7,IND-COB-001,2023-07-07,2023-07-27,51,14.31,Standard
SO-2023-00938,1,OUT-STR-001,2023-07-19,2023-08-02,111,97.6,Standard
SO-2023-00939,7,IND-EPL-001,2023-07-27,2023-08-03,229,36.59,Urgent
SO-2023-00940,3,OUT-FLD-001,2023-07-26,2023-08-15,72,47.54,Standard
SO-2023-00941,1,IND-HBU-001,2023-07-12,2023-07-18,60,82.22,VIP
SO-2023-00942,5,IND-BAT-001,2023-07-17,2023-08-05,303,18.27,Standard
SO-2023-00943,1,IND-EPL-001,2023-07-03,2023-07-10,474,35.91,VIP
SO-2023-00944,3,IND-BLB-001,2023-07-12,2023-07-28,416,3.94,Standard
